region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Month of Ds,AOV,ROAS,floor,cap,new_confirmed
North America,Canada,-,Non_Brand,2024-01-20,169.46609999999998,30.0,0,0,1,January,43.89,7.12,0,27.491424743677374,0
North America,Canada,-,Non_Brand,2024-01-21,159.0615,28.0,0,0,1,January,43.89,7.12,0,25.803551606288444,0
North America,Canada,-,Non_Brand,2024-01-22,475.3849,196.0,0,0,0,January,43.89,7.12,0,77.11871697425383,0
North America,Canada,-,Non_Brand,2024-01-23,414.7578,135.0,0,0,0,January,43.89,7.12,0,67.28356199589884,0
North America,Canada,-,Non_Brand,2024-01-24,455.9497,114.0,0,0,0,January,43.89,7.12,0,73.96586611984506,0
North America,Canada,-,Non_Brand,2024-01-25,363.36899999999997,116.0,0,0,0,January,43.89,7.12,0,58.947078605604915,0
North America,Canada,-,Non_Brand,2024-01-26,359.8639,95.0,0,0,0,January,43.89,7.12,0,58.37846817042606,0
North America,Canada,-,Non_Brand,2024-01-27,198.47179999999997,23.0,0,0,1,January,43.89,7.12,0,32.19683791296423,0
North America,Canada,-,Non_Brand,2024-01-28,162.9687,17.0,0,0,1,January,43.89,7.12,0,26.43739220779221,0
North America,Canada,-,Non_Brand,2024-01-29,325.45829999999995,135.0,0,0,0,January,43.89,7.12,0,52.79706302118933,0
North America,Canada,-,Non_Brand,2024-01-30,429.21999999999997,103.0,0,0,0,January,43.89,7.12,0,69.62967418546366,0
North America,Canada,-,Non_Brand,2024-01-31,347.06000000000006,135.0,0,0,0,January,43.89,7.12,0,56.3013716108453,0
North America,Canada,-,Non_Brand,2024-02-01,398.4699999999999,113.0,0,0,0,February,43.89,7.12,0,64.64129414445202,0
North America,Canada,-,Non_Brand,2024-02-02,334.52,100.0,0,0,0,February,43.89,7.12,0,54.26708589655958,0
North America,Canada,-,Non_Brand,2024-02-03,145.36,15.0,0,0,1,February,43.89,7.12,0,23.580843016632492,0
North America,Canada,-,Non_Brand,2024-02-04,139.66,8.0,0,0,1,February,43.89,7.12,0,22.656167691957165,0
North America,Canada,-,Non_Brand,2024-02-05,394.64,104.0,0,0,0,February,43.89,7.12,0,64.01997721576669,0
North America,Canada,-,Non_Brand,2024-02-06,473.98,110.0,0,0,0,February,43.89,7.12,0,76.89080884028253,0
North America,Canada,-,Non_Brand,2024-02-07,493.35,92.0,0,0,0,February,43.89,7.12,0,80.03308270676692,0
North America,Canada,-,Non_Brand,2024-02-08,361.98,93.0,0,0,0,February,43.89,7.12,0,58.72174982911826,0
North America,Canada,-,Non_Brand,2024-02-09,491.9975,87.0,0,0,0,February,43.89,7.12,0,79.813675096833,0
North America,Canada,-,Non_Brand,2024-02-10,226.0697,10.0,0,0,1,February,43.89,7.12,0,36.673872499430395,0
North America,Canada,-,Non_Brand,2024-02-11,142.95229999999998,6.0,0,0,1,February,43.89,7.12,0,23.190256915014807,0
North America,Canada,-,Non_Brand,2024-02-12,584.4567,99.0,0,0,0,February,43.89,7.12,0,94.81275242652085,0
North America,Canada,-,Non_Brand,2024-02-13,485.6738,119.0,0,0,0,February,43.89,7.12,0,78.78782082478925,0
North America,Canada,-,Non_Brand,2024-02-14,588.5624,109.0,0,0,0,February,43.89,7.12,0,95.47879444064708,0
North America,Canada,-,Non_Brand,2024-02-15,426.9794,120.0,0,0,0,February,43.89,7.12,0,69.26619567099567,0
North America,Canada,-,Non_Brand,2024-02-16,384.5399,144.0,0,0,0,February,43.89,7.12,0,62.38150120756436,0
North America,Canada,-,Non_Brand,2024-02-17,171.0573,9.0,0,0,1,February,43.89,7.12,0,27.749555160628844,0
North America,Canada,-,Non_Brand,2024-02-18,136.8213,13.0,0,0,1,February,43.89,7.12,0,22.19566315789474,0
North America,Canada,-,Non_Brand,2024-02-19,361.8867,22.0,0,0,0,February,43.89,7.12,0,58.706614354066986,0
North America,Canada,-,Non_Brand,2024-02-20,595.9958999999999,103.0,0,0,0,February,43.89,7.12,0,96.6846846206425,0
North America,Canada,-,Non_Brand,2024-02-21,533.1746,137.0,0,0,0,February,43.89,7.12,0,86.4935783094099,0
North America,Canada,-,Non_Brand,2024-02-22,573.1879,149.0,0,0,0,February,43.89,7.12,0,92.98468553201185,0
North America,Canada,-,Non_Brand,2024-02-23,620.862,70.0,0,0,0,February,43.89,7.12,0,100.71855639097744,0
North America,Canada,-,Non_Brand,2024-02-24,238.7666,4.0,0,0,1,February,43.89,7.12,0,38.73361111870585,0
North America,Canada,-,Non_Brand,2024-02-25,243.8888,2.0,0,0,1,February,43.89,7.12,0,39.56455356573252,0
North America,Canada,-,Non_Brand,2024-02-26,760.22,127.0,0,0,0,February,43.89,7.12,0,123.32573251310095,0
North America,Canada,-,Non_Brand,2024-02-27,640.8829000000001,117.0,0,0,0,February,43.89,7.12,0,103.96642169059012,0
North America,Canada,-,Non_Brand,2024-02-28,564.9071,91.0,0,0,0,February,43.89,7.12,0,91.64134317612213,0
North America,Canada,-,Non_Brand,2024-02-29,124.80340000000001,117.0,0,0,0,February,43.89,7.12,0,20.24607445887446,0
North America,Canada,-,Non_Brand,2024-03-01,548.6097000000001,98.0,0,0,0,March,43.89,7.12,0,88.9975179767601,0
North America,Canada,-,Non_Brand,2024-03-02,181.1748,1.0,0,0,1,March,43.89,7.12,0,29.390853861927546,0
North America,Canada,-,Non_Brand,2024-03-03,181.6699,0.0,0,0,1,March,43.89,7.12,0,29.471170836181365,0
North America,Canada,-,Non_Brand,2024-03-04,938.6107,117.0,0,0,0,March,43.89,7.12,0,152.26493925723398,0
North America,Canada,-,Non_Brand,2024-03-05,865.1905000000002,99.0,0,0,0,March,43.89,7.12,0,140.35443973570293,0
North America,Canada,-,Non_Brand,2024-03-06,686.5248,89.0,0,0,0,March,43.89,7.12,0,111.37062146274778,0
North America,Canada,-,Non_Brand,2024-03-07,413.4754,85.0,0,0,0,March,43.89,7.12,0,67.075526270221,0
North America,Canada,-,Non_Brand,2024-03-08,395.7837999999999,93.0,0,0,0,March,43.89,7.12,0,64.2055287309182,0
North America,Canada,-,Non_Brand,2024-03-09,144.59019999999998,0.0,0,0,1,March,43.89,7.12,0,23.455963180678967,0
North America,Canada,-,Non_Brand,2024-03-10,199.4344,1.0,0,0,1,March,43.89,7.12,0,32.35299448621554,0
North America,Canada,-,Non_Brand,2024-03-11,541.9784,133.0,0,0,0,March,43.89,7.12,0,87.9217636819321,0
North America,Canada,-,Non_Brand,2024-03-12,584.8506,122.0,0,0,0,March,43.89,7.12,0,94.87665235816814,0
North America,Canada,-,Non_Brand,2024-03-13,520.7169,121.0,0,0,0,March,43.89,7.12,0,84.47264360902255,0
North America,Canada,-,Non_Brand,2024-03-14,534.1088000000001,87.0,0,0,0,March,43.89,7.12,0,86.64512772841196,0
North America,Canada,-,Non_Brand,2024-03-15,562.1596999999999,158.0,0,0,0,March,43.89,7.12,0,91.19564966962861,0
North America,Canada,-,Non_Brand,2024-03-16,301.53369999999995,4.0,0,0,1,March,43.89,7.12,0,48.915924903167,0
North America,Canada,-,Non_Brand,2024-03-17,271.4883,6.0,0,0,1,March,43.89,7.12,0,44.04184771018455,0
North America,Canada,-,Non_Brand,2024-03-18,846.4152999999999,147.0,0,0,0,March,43.89,7.12,0,137.30865655046705,0
North America,Canada,-,Non_Brand,2024-03-19,826.2412999999999,190.0,0,0,0,March,43.89,7.12,0,134.0359547960811,0
North America,Canada,-,Non_Brand,2024-03-20,674.3516999999999,228.0,0,0,0,March,43.89,7.12,0,109.39585563909773,0
North America,Canada,-,Non_Brand,2024-03-21,438.95769999999993,106.0,0,0,0,March,43.89,7.12,0,71.20936030986556,0
North America,Canada,-,Non_Brand,2024-03-22,414.1014,124.0,0,0,0,March,43.89,7.12,0,67.17707833219413,0
North America,Canada,-,Non_Brand,2024-03-23,106.5895,22.0,0,0,1,March,43.89,7.12,0,17.291347459557986,0
North America,Canada,-,Non_Brand,2024-03-24,69.118,7.0,0,0,1,March,43.89,7.12,0,11.212580542264753,0
North America,Canada,-,Non_Brand,2024-03-25,654.9495,149.0,0,0,0,March,43.89,7.12,0,106.24835816814763,0
North America,Canada,-,Non_Brand,2024-03-26,602.5969,186.0,0,0,0,March,43.89,7.12,0,97.755523536113,0
North America,Canada,-,Non_Brand,2024-03-27,429.02630000000005,135.0,0,0,0,March,43.89,7.12,0,69.59825144679881,0
North America,Canada,-,Non_Brand,2024-03-28,365.715,184.0,0,0,0,March,43.89,7.12,0,59.32765550239234,0
North America,Canada,-,Non_Brand,2024-03-29,114.0935,30.0,0,0,0,March,43.89,7.12,0,18.508674413305993,0
North America,Canada,-,Non_Brand,2024-03-30,102.0812,14.0,0,0,1,March,43.89,7.12,0,16.559994167236272,0
North America,Canada,-,Non_Brand,2024-03-31,63.0244,22.0,0,0,1,March,43.89,7.12,0,10.224053953064479,0
North America,Canada,-,Non_Brand,2024-04-01,378.3823,159.0,0,0,0,April,43.89,7.12,0,61.38259229892914,0
North America,Canada,-,Non_Brand,2024-04-02,345.13820000000004,188.0,0,0,0,April,43.89,7.12,0,55.98961002506267,0
North America,Canada,-,Non_Brand,2024-04-03,302.3544,184.0,0,0,0,April,43.89,7.12,0,49.049061927546134,0
North America,Canada,-,Non_Brand,2024-04-04,260.6725,139.0,0,0,0,April,43.89,7.12,0,42.28726817042607,0
North America,Canada,-,Non_Brand,2024-04-05,295.5413,158.0,0,0,0,April,43.89,7.12,0,47.943815356573246,0
North America,Canada,-,Non_Brand,2024-04-06,116.5377,14.0,0,0,1,April,43.89,7.12,0,18.905181681476417,0
North America,Canada,-,Non_Brand,2024-04-07,91.84649999999999,20.0,0,0,1,April,43.89,7.12,0,14.899682843472315,0
North America,Canada,-,Non_Brand,2024-04-08,361.16769999999997,159.0,0,0,0,April,43.89,7.12,0,58.589975484164945,0
North America,Canada,-,Non_Brand,2024-04-09,384.5327,165.0,0,0,0,April,43.89,7.12,0,62.38033319662793,0
North America,Canada,-,Non_Brand,2024-04-10,377.6702,144.0,0,0,0,April,43.89,7.12,0,61.267072772841196,0
North America,Canada,-,Non_Brand,2024-04-11,500.53960000000006,173.0,0,0,0,April,43.89,7.12,0,81.19940651629074,0
North America,Canada,-,Non_Brand,2024-04-12,583.382,138.0,0,0,0,April,43.89,7.12,0,94.63841057188425,0
North America,Canada,-,Non_Brand,2024-04-13,288.7,2.0,0,0,1,April,43.89,7.12,0,46.83399407609934,0
